DOI,prefix,title,language,container-title,ISSN,publisher,URL,issued,published,published-online,indexed,created,reference-count,is-referenced-by-count,type,member
10.7717/peerj-cs.599,10.7717,Improving patient rehabilitation performance in exercise games using collaborative filtering approach,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.599,2021-7-14,2021-7-14,2021-7-14,2021-12-12,2021-7-14,36,2,journal-article,4443
10.7717/peerj-cs.390,10.7717,BCD-WERT: a novel approach for breast cancer detection using whale optimization based efficient features and extremely randomized tree algorithm,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.390,2021-3-12,2021-3-12,2021-3-12,2022-3-12,2021-3-12,49,21,journal-article,4443
10.7717/peerj-cs.555,10.7717,An optimized transfer learning-based approach for automatic diagnosis of COVID-19 from chest x-ray images,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.555,2021-5-27,2021-5-27,2021-5-27,2022-3-12,2021-5-27,64,7,journal-article,4443
10.7717/peerj-cs.815,10.7717,"Detailed analysis of Ethereum network on transaction behavior, community structure and link prediction",en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.815,2021-12-10,2021-12-10,2021-12-10,2021-12-11,2021-12-10,60,0,journal-article,4443
10.7717/peerj-cs.723,10.7717,The adoption of an e-learning system using information systems success model: a case study of Jazan University,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.723,2021-10-4,2021-10-4,2021-10-4,2021-12-11,2021-10-4,53,0,journal-article,4443
10.7717/peerj-cs.750,10.7717,Approaching the bi-objective critical node detection problem with a smart initialization-based evolutionary algorithm,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.750,2021-10-21,2021-10-21,2021-10-21,2021-12-19,2021-10-21,30,0,journal-article,4443
10.7717/peerj-cs.592,10.7717,Background subtraction for night videos,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.592,2021-6-10,2021-6-10,2021-6-10,2021-12-15,2021-6-10,26,0,journal-article,4443
10.7717/peerj-cs.503,10.7717,A user task design notation for improved software design,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.503,2021-5-24,2021-5-24,2021-5-24,2021-12-20,2021-5-24,44,1,journal-article,4443
10.7717/peerj-cs.603,10.7717,QoS-aware service composition based on context-free grammar and skyline in service function chaining using genetic algorithm,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.603,2021-7-26,2021-7-26,2021-7-26,2021-12-19,2021-7-26,30,0,journal-article,4443
10.7717/peerj-cs.700,10.7717,An integrated three-tier trust management framework in mobile edge computing using fuzzy logic,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.700,2021-9-15,2021-9-15,2021-9-15,2021-12-19,2021-9-15,49,0,journal-article,4443
10.7717/peerj-cs.734,10.7717,A survey on server-based electronic identification and signature schemes to improve eIDAS: with a new proposal for Turkey,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.734,2021-10-13,2021-10-13,2021-10-13,2021-12-9,2021-10-13,72,0,journal-article,4443
10.7717/peerj-cs.434,10.7717,A product quality impacts of a mobile software product line: an empirical study,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.434,2021-4-27,2021-4-27,2021-4-27,2021-12-18,2021-4-27,22,0,journal-article,4443
10.7717/peerj-cs.553,10.7717,Efficient classification of COVID-19 CT scans by using q-transform model for feature extraction,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.553,2021-6-15,2021-6-15,2021-6-15,2021-12-18,2021-6-15,30,0,journal-article,4443
10.7717/peerj-cs.682,10.7717,Channel state information estimation for 5G wireless communication systems: recurrent neural networks approach,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.682,2021-8-26,2021-8-26,2021-8-26,2021-12-9,2021-8-26,30,0,journal-article,4443
10.7717/peerj-cs.369,10.7717,Deep learning based respiratory sound analysis for detection of chronic obstructive pulmonary disease,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.369,2021-2-11,2021-2-11,2021-2-11,2022-2-23,2021-2-11,29,11,journal-article,4443
10.7717/peerj-cs.341,10.7717,Application and evaluation of knowledge graph embeddings in biomedical data,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.341,2021-2-18,2021-2-18,2021-2-18,2022-2-23,2021-2-18,105,2,journal-article,4443
10.7717/peerj-cs.486,10.7717,A vehicle to vehicle relay-based task offloading scheme in Vehicular Communication Networks,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.486,2021-4-13,2021-4-13,2021-4-13,2021-12-14,2021-4-13,29,1,journal-article,4443
10.7717/peerj-cs.518,10.7717,Fake news detection: a survey of evaluation datasets,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.518,2021-6-18,2021-6-18,2021-6-18,2021-12-14,2021-6-18,63,0,journal-article,4443
10.7717/peerj-cs.793,10.7717,Asymptotic stabilization of underactuated surface vehicles with actuator saturation,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.793,2021-11-24,2021-11-24,2021-11-24,2021-12-11,2021-11-24,24,0,journal-article,4443
10.7717/peerj-cs.465,10.7717,Soft Bigram distance for names matching,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.465,2021-4-21,2021-4-21,2021-4-21,2021-12-11,2021-4-21,26,0,journal-article,4443
10.7717/peerj-cs.464,10.7717,Optimal 1-NN prototypes for pathological geometries,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.464,2021-4-9,2021-4-9,2021-4-9,2021-12-11,2021-4-9,20,0,journal-article,4443
10.7717/peerj-cs.614,10.7717,Modeling a deep transfer learning framework for the classification of COVID-19 radiology dataset,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.614,2021-8-3,2021-8-3,2021-8-3,2021-12-12,2021-8-3,70,0,journal-article,4443
10.7717/peerj-cs.477,10.7717,Utility metric for unsupervised feature selection,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.477,2021-4-21,2021-4-21,2021-4-21,2021-12-18,2021-4-21,40,0,journal-article,4443
10.7717/peerj-cs.661,10.7717,Artificial intelligence maturity model: a systematic literature review,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.661,2021-8-25,2021-8-25,2021-8-25,2021-12-21,2021-8-25,59,1,journal-article,4443
10.7717/peerj-cs.601,10.7717,GrimoireLab: A toolset for software development analytics,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.601,2021-7-9,2021-7-9,2021-7-9,2021-12-21,2021-7-9,76,0,journal-article,4443
10.7717/peerj-cs.552,10.7717,Hierarchical semantic interaction-based deep hashing network for cross-modal retrieval,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.552,2021-5-25,2021-5-25,2021-5-25,2021-12-14,2021-5-25,48,0,journal-article,4443
10.7717/peerj-cs.538,10.7717,Low-diameter topic-based pub/sub overlay network construction with minimum–maximum node degree,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.538,2021-5-14,2021-5-14,2021-5-14,2021-12-20,2021-5-14,24,1,journal-article,4443
10.7717/peerj-cs.510,10.7717,AraCust: a Saudi Telecom Tweets corpus for sentiment analysis,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.510,2021-5-20,2021-5-20,2021-5-20,2021-12-9,2021-5-20,82,1,journal-article,4443
10.7717/peerj-cs.704,10.7717,Mobile augmented reality based indoor map for improving geo-visualization,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.704,2021-9-2,2021-9-2,2021-9-2,2021-12-9,2021-9-2,40,0,journal-article,4443
10.7717/peerj-cs.676,10.7717,Semi-supervised associative classification using ant colony optimization algorithm,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.676,2021-9-10,2021-9-10,2021-9-10,2021-12-14,2021-9-10,39,0,journal-article,4443
10.7717/peerj-cs.396,10.7717,Open-source data management system for Parkinson’s disease follow-up,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.396,2021-2-17,2021-2-17,2021-2-17,2021-12-14,2021-2-17,47,0,journal-article,4443
10.7717/peerj-cs.660,10.7717,Design of adaptive ensemble classifier for online sentiment analysis and opinion mining,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.660,2021-8-5,2021-8-5,2021-8-5,2021-12-15,2021-8-5,28,0,journal-article,4443
10.7717/peerj-cs.796,10.7717,The external and data loose coupling for the integration of software units: a systematic mapping study,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.796,2021-12-7,2021-12-7,2021-12-7,2021-12-16,2021-12-7,73,0,journal-article,4443
10.7717/peerj-cs.524,10.7717,In-text citation’s frequencies-based recommendations of relevant research papers,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.524,2021-6-4,2021-6-4,2021-6-4,2021-12-16,2021-6-4,27,0,journal-article,4443
10.7717/peerj-cs.642,10.7717,"Cultural differences in music features across Taiwanese, Japanese and American markets",en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.642,2021-8-3,2021-8-3,2021-8-3,2021-12-16,2021-8-3,47,0,journal-article,4443
10.7717/peerj-cs.407,10.7717,Blockchain and smart contract for IoT enabled smart agriculture,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.407,2021-3-31,2021-3-31,2021-3-31,2022-3-9,2021-3-31,65,18,journal-article,4443
10.7717/peerj-cs.907,10.7717,The rise of obfuscated Android malware and impacts on detection methods,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.907,2022-3-9,2022-3-9,2022-3-9,2022-3-9,2022-3-9,240,0,journal-article,4443
10.7717/peerj-cs.438,10.7717,Event detection in finance using hierarchical clustering algorithms on news and tweets,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.438,2021-5-10,2021-5-10,2021-5-10,2022-3-9,2021-5-10,71,2,journal-article,4443
10.7717/peerj-cs.655,10.7717,COVID-Nets: deep CNN architectures for detecting COVID-19 using chest CT scans,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.655,2021-7-29,2021-7-29,2021-7-29,2022-2-26,2021-7-29,79,5,journal-article,4443
10.7717/peerj-cs.339,10.7717,Implementation of the computer tomography parallel algorithms with the incomplete set of data,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.339,2021-2-24,2021-2-24,2021-2-24,2022-2-25,2021-2-24,33,2,journal-article,4443
10.7717/peerj-cs.822,10.7717,Recommendation algorithm based on attributed multiplex heterogeneous network,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.822,2021-12-20,2021-12-20,2021-12-20,2021-12-21,2021-12-20,39,0,journal-article,4443
10.7717/peerj-cs.478,10.7717,Assessing anthropogenic heat flux of public cloud data centers: current and future trends,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.478,2021-5-5,2021-5-5,2021-5-5,2021-12-22,2021-5-5,57,0,journal-article,4443
10.7717/peerj-cs.600,10.7717,Clustering assessment in weighted networks,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.600,2021-6-18,2021-6-18,2021-6-18,2021-12-22,2021-6-18,43,0,journal-article,4443
10.7717/peerj-cs.807,10.7717,Who participates in computer science education studies? A literature review on K-12 subjects,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.807,2021-12-21,2021-12-21,2021-12-21,2021-12-22,2021-12-21,65,0,journal-article,4443
10.7717/peerj-cs.380,10.7717,Steganography in color images with random order of pixel selection and encrypted text message embedding,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.380,2021-1-28,2021-1-28,2021-1-28,2021-12-22,2021-1-28,35,3,journal-article,4443
10.7717/peerj-cs.373,10.7717,A fast region-based active contour for non-rigid object tracking and its shape retrieval,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.373,2021-5-27,2021-5-27,2021-5-27,2022-3-10,2021-5-27,54,1,journal-article,4443
10.7717/peerj-cs.921,10.7717,A collaborative semantic-based provenance management platform for reproducibility,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.921,2022-3-10,2022-3-10,2022-3-10,2022-3-10,2022-3-10,64,0,journal-article,4443
10.7717/peerj-cs.412,10.7717,Vector representation based on a supervised codebook for Nepali documents classification,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.412,2021-3-3,2021-3-3,2021-3-3,2022-3-9,2021-3-3,51,7,journal-article,4443
10.7717/peerj-cs.357,10.7717,Survey on graph embeddings and their applications to machine learning problems on graphs,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.357,2021-2-4,2021-2-4,2021-2-4,2022-3-9,2021-2-4,403,13,journal-article,4443
10.7717/peerj-cs.841,10.7717,A forensic-driven data model for automatic vehicles events analysis,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.841,2022-1-5,2022-1-5,2022-1-5,2022-1-6,2022-1-5,33,0,journal-article,4443
10.7717/peerj-cs.834,10.7717,A multi-objective algorithm for virtual machine placement in cloud environments using a hybrid of particle swarm optimization and flower pollination optimization,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.834,2022-1-12,2022-1-12,2022-1-12,2022-1-13,2022-1-12,59,0,journal-article,4443
10.7717/peerj-cs.818,10.7717,Assessing English language sentences readability using machine learning models,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.818,2022-1-4,2022-1-4,2022-1-4,2022-1-4,2022-1-4,61,0,journal-article,4443
10.7717/peerj-cs.356,10.7717,Efficient steganalysis using convolutional auto encoder network to ensure original image quality,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.356,2021-2-16,2021-2-16,2021-2-16,2022-1-21,2021-2-16,26,3,journal-article,4443
10.7717/peerj-cs.847,10.7717,Research on remote sensing image extraction based on deep learning,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.847,2022-1-20,2022-1-20,2022-1-20,2022-1-20,2022-1-20,39,0,journal-article,4443
10.7717/peerj-cs.830,10.7717,A systematic literature review on spam content detection and classification,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.830,2022-1-20,2022-1-20,2022-1-20,2022-1-20,2022-1-20,105,0,journal-article,4443
10.7717/peerj-cs.787,10.7717,Detecting security attacks in cyber-physical systems: a comparison of Mule and WSO2 intelligent IoT architectures,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.787,2021-11-23,2021-11-23,2021-11-23,2022-1-21,2021-11-23,37,1,journal-article,4443
10.7717/peerj-cs.580,10.7717,A technique for parallel query optimization using MapReduce framework and a semantic-based clustering method,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.580,2021-6-1,2021-6-1,2021-6-1,2022-1-14,2021-6-1,39,1,journal-article,4443
10.7717/peerj-cs.383,10.7717,Control and benchmarking of a 7-DOF robotic arm using Gazebo and ROS,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.383,2021-3-23,2021-3-23,2021-3-23,2022-1-15,2021-3-23,49,1,journal-article,4443
10.7717/peerj-cs.859,10.7717,Syntax and prejudice: ethically-charged biases of a syntax-based hate speech recognizer unveiled,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.859,2022-2-3,2022-2-3,2022-2-3,2022-2-3,2022-2-3,56,0,journal-article,4443
10.7717/peerj-cs.364,10.7717,A novel perceptual two layer image fusion using deep learning for imbalanced COVID-19 dataset,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.364,2021-2-10,2021-2-10,2021-2-10,2022-1-24,2021-2-10,80,5,journal-article,4443
10.7717/peerj-cs.868,10.7717,Detecting phishing webpages via homology analysis of webpage structure,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.868,2022-2-1,2022-2-1,2022-2-1,2022-2-1,2022-2-1,25,0,journal-article,4443
10.7717/peerj-cs.915,10.7717,Development of a stock trading system based on a neural network using highly volatile stock price patterns,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.915,2022-3-2,2022-3-2,2022-3-2,2022-3-2,2022-3-2,41,0,journal-article,4443
10.7717/peerj-cs.441,10.7717,Undergraduate data science degrees emphasize computer science and statistics but fall short in ethics training and domain-specific context,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.441,2021-3-25,2021-3-25,2021-3-25,2022-2-12,2021-3-25,27,1,journal-article,4443
10.7717/peerj-cs.505,10.7717,Adaptive model to support business process reengineering,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.505,2021-4-29,2021-4-29,2021-4-29,2022-2-11,2021-4-29,33,1,journal-article,4443
10.7717/peerj-cs.667,10.7717,A knowledge graph based question answering method for medical domain,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.667,2021-9-1,2021-9-1,2021-9-1,2022-2-22,2021-9-1,31,1,journal-article,4443
10.7717/peerj-cs.350,10.7717,Classification of botnet attacks in IoT smart factory using honeypot combined with machine learning,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.350,2021-1-25,2021-1-25,2021-1-25,2022-3-3,2021-1-25,34,10,journal-article,4443
10.7717/peerj-cs.644,10.7717,FrameAxis: characterizing microframe bias and intensity with word embedding,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.644,2021-7-22,2021-7-22,2021-7-22,2022-3-1,2021-7-22,51,5,journal-article,4443
10.7717/peerj-cs.539,10.7717,A new SLA-aware method for discovering the cloud services using an improved nature-inspired optimization algorithm,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.539,2021-5-10,2021-5-10,2021-5-10,2022-3-8,2021-5-10,40,9,journal-article,4443
10.7717/peerj-cs.476,10.7717,Harvesting social media sentiment analysis to enhance stock market prediction using deep learning,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.476,2021-4-13,2021-4-13,2021-4-13,2022-3-7,2021-4-13,35,5,journal-article,4443
10.7717/peerj-cs.922,10.7717,Dynamic guided metric representation learning for multi-view clustering,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.922,2022-3-8,2022-3-8,2022-3-8,2022-3-8,2022-3-8,38,0,journal-article,4443
10.7717/peerj-cs.913,10.7717,Negation and uncertainty detection in clinical texts written in Spanish: a deep learning-based approach,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.913,2022-3-7,2022-3-7,2022-3-7,2022-3-8,2022-3-7,106,0,journal-article,4443
10.7717/peerj-cs.489,10.7717,Log-based software monitoring: a systematic mapping study,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.489,2021-5-6,2021-5-6,2021-5-6,2022-3-4,2021-5-6,125,2,journal-article,4443
10.7717/peerj-cs.523,10.7717,A novel multi-class imbalanced EEG signals classification based on the adaptive synthetic sampling (ADASYN) approach,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.523,2021-5-14,2021-5-14,2021-5-14,2022-3-4,2021-5-14,30,5,journal-article,4443
10.7717/peerj-cs.562,10.7717,Robust proportional overlapping analysis for feature selection in binary classification within functional genomic experiments,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.562,2021-6-1,2021-6-1,2021-6-1,2021-12-12,2021-6-1,59,0,journal-article,4443
10.7717/peerj-cs.534,10.7717,A new model for learning-based forecasting procedure by combining k-means clustering and time series forecasting algorithms,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.534,2021-6-2,2021-6-2,2021-6-2,2021-12-12,2021-6-2,68,0,journal-article,4443
10.7717/peerj-cs.378,10.7717,A novel framework for storage assignment optimization inspired by finite element method,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.378,2021-2-16,2021-2-16,2021-2-16,2021-12-11,2021-2-16,56,0,journal-article,4443
10.7717/peerj-cs.900,10.7717,A novel hybrid-based approach of snort automatic rule generator and security event correlation (SARG-SEC),en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.900,2022-3-2,2022-3-2,2022-3-2,2022-3-2,2022-3-2,68,0,journal-article,4443
10.7717/peerj-cs.551,10.7717,ECOVNet: a highly effective ensemble based deep learning model for detecting COVID-19,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.551,2021-5-26,2021-5-26,2021-5-26,2022-3-2,2021-5-26,51,3,journal-article,4443
10.7717/peerj-cs.491,10.7717,Improvement of deep cross-modal retrieval by generating real-valued representation,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.491,2021-4-27,2021-4-27,2021-4-27,2021-12-10,2021-4-27,26,0,journal-article,4443
10.7717/peerj-cs.650,10.7717,Spatial position constraint for unsupervised learning of speech representations,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.650,2021-7-21,2021-7-21,2021-7-21,2021-12-10,2021-7-21,41,0,journal-article,4443
10.7717/peerj-cs.556,10.7717,Reactive navigation under a fuzzy rules-based scheme and reinforcement learning for mobile robots,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.556,2021-6-4,2021-6-4,2021-6-4,2021-12-10,2021-6-4,23,1,journal-article,4443
10.7717/peerj-cs.490,10.7717,News sensitive stock market prediction: literature review and suggestions,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.490,2021-5-4,2021-5-4,2021-5-4,2021-12-10,2021-5-4,99,1,journal-article,4443
10.7717/peerj-cs.812,10.7717,Enhanced Serpent algorithm using Lorenz 96 Chaos-based block key generation and parallel computing for RGB image encryption,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.812,2021-12-17,2021-12-17,2021-12-17,2021-12-20,2021-12-17,48,0,journal-article,4443
10.7717/peerj-cs.442,10.7717,Detection of sitting posture using hierarchical image composition and deep learning,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.442,2021-3-23,2021-3-23,2021-3-23,2022-2-23,2021-3-23,70,15,journal-article,4443
10.7717/peerj-cs.638,10.7717,Diagnosis of hearing deficiency using EEG based AEP signals: CWT and improved-VGG16 pipeline,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.638,2021-9-29,2021-9-29,2021-9-29,2022-2-24,2021-9-29,55,1,journal-article,4443
10.7717/peerj-cs.757,10.7717,NFAD: fixing anomaly detection using normalizing flows,en,PeerJ Computer Science,2376-5992,PeerJ,http://dx.doi.org/10.7717/peerj-cs.757,2021-11-18,2021-11-18,2021-11-18,2021-12-13,2021-11-18,45,0,journal-article,4443
